open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_trades,buy_base_asset_volume,buy_quote_asset_volume
1507593600000,4786.95,5439.99,4680.59,5430.0,3073.352651,1507852799999,15313284.06370867,25892,2015.515368,10026259.07886533
1507852800000,5439.99,5922.3,5379.84,5709.99,4194.110041,1508111999999,23684962.9883727,25374,1913.855342,10803338.27469535
1508112000000,5710.0,5788.91,5037.95,5512.06,5276.670211,1508371199999,29200487.09038963,33732,2447.607792,13553471.92971727
1508371200000,5513.0,6171.0,5490.26,6024.97,5519.00702,1508630399999,32210742.4024537,33391,2495.232266,14559488.79599935
1508630400000,6003.27,6080.0,5450.0,5477.03,5755.068698,1508889599999,33207102.20464356,32657,2421.689538,13960593.14948539
1508889600000,5506.92,5980.0,5286.98,5768.83,5659.485503,1509148799999,32129044.26391793,31760,2505.918732,14237033.54828346
1509148800000,5768.79,6248.68,5630.03,6120.5,4555.219628,1509407999999,26959262.93043851,28234,2044.740294,12084275.97007523
1509408000000,6120.52,7300.0,6100.0,7019.98,5691.000916,1509667199999,37807813.24355828,49500,2500.569034,16647595.63074356
1509667200000,7010.31,7590.25,6901.0,7345.01,4498.521689,1509926399999,32679394.00886452,39860,1969.248807,14313654.04555592
1509926400000,7345.1,7770.02,6651.0,7303.0,6025.577557,1510185599999,43338083.15785606,51038,2612.536251,18834148.78252888
1510185600000,7303.01,7392.0,6100.0,6245.05,7922.259274,1510444799999,53563324.99592899,50547,3416.892465,23076139.45745819
1510444800000,6245.05,6697.47,5325.01,6574.99,8844.018639,1510703999999,54378374.67121406,57710,4179.543865,25788840.69252652
1510704000000,6575.99,7989.0,6575.99,7699.19,8093.95852,1510963199999,60969856.32859967,47286,4065.210944,30572241.57131943
1510963200000,7680.01,8319.99,7422.0,8212.0,11708.241269,1511222399999,92224269.47151576,53381,5805.320009,45702900.46530452
1511222400000,8212.49,8400.0,7801.0,8019.99,12183.432413,1511481599999,99599779.05266258,52175,6209.90672,50789691.53883291
1511481600000,8019.97,9350.0,7850.0,9128.02,12851.793031,1511740799999,109071803.49886112,57654,6496.64033,55146739.83385302
1511740800000,9128.0,11300.03,8520.0,9687.88,22791.375407,1511999999999,227172876.4672641,89623,13527.218439,135420430.71175757
1512000000000,9687.88,11190.0,8850.8,10890.01,20289.937719,1512259199999,205738291.7641489,103222,11020.723105,111689062.18094236
1512259200000,10902.69,11853.0,10500.0,11699.99,15560.793141,1512518399999,177886946.97853693,102884,8226.731783,94173431.2899508
1512518400000,11699.99,17204.99,11665.58,15880.0,31784.02515,1512777599999,465551328.6614026,182464,19711.431569,289805048.4773937
1512777600000,15880.01,17470.0,12368.0,16587.97,42292.197622,1513036799999,632185764.3534796,218780,22630.427,337872043.12394387
1513036800000,16587.97,16976.45,14666.56,16334.98,33469.998363,1513295999999,538578382.5933591,246029,16522.084437,265836797.9461696
1513296000000,16334.98,19798.68,16298.45,18860.02,22561.08609,1513555199999,411970864.87962127,221836,11219.386398,204380138.0471472
1513555200000,18860.04,19300.0,14777.66,16488.98,37285.877984,1513814399999,650323764.1708035,338287,16163.472365,282205168.8095372
1513814400000,16480.52,17309.5,10961.0,13300.0,69542.02735,1514073599999,982446445.3407292,495997,35777.110564,510071761.9015857
1514073600000,13300.0,16050.0,11640.0,15689.01,59340.410699,1514332799999,803692979.1285123,423106,32635.935781,442539059.7195618
1514332800000,15709.98,16498.05,13150.0,14378.9,54749.730853,1514591999999,795542789.6866373,462334,29777.903202,432815941.9843292
1514592000000,14378.99,14398.85,11750.0,13380.0,39600.063601,1514851199999,517886986.56149775,434692,19577.980083,256459383.3445956
1514851200000,13382.16,15473.49,12890.02,15059.54,57313.409324,1515110399999,828615559.5682172,510825,33022.093256,477784214.9402542
1515110400000,15059.56,17176.24,14600.0,16150.03,54316.074191,1515369599999,884733583.8439316,471480,31133.106857,507398832.86879456
1515369600000,16218.85,16322.3,12812.0,14907.09,58326.61582,1515628799999,851211551.3781592,526774,29127.632351,426318294.84316313
1515628800000,14940.0,14968.68,11400.0,14210.0,62193.394416,1515887999999,842190159.513081,497507,30113.510463,407760356.5069736
1515888000000,14210.0,14339.5,9035.0,10900.0,95071.158209,1516147199999,1149290687.8171265,715969,46072.8479,558906942.2434158
1516147200000,10899.99,11878.82,9037.94,11474.98,154925.607004,1516406399999,1668217293.4161897,1183676,76098.597337,820398773.9878285
1516406400000,11474.98,13099.0,9900.24,10760.05,113901.238044,1516665599999,1319566852.80856,975118,56264.531894,652015587.0121641
1516665600000,10760.05,11794.05,9905.0,11175.27,85472.464497,1516924799999,934971385.6368333,869755,42036.573835,459819429.1460368
1516924800000,11184.7,12244.0,10311.15,11879.95,68804.979829,1517183999999,773357252.6506906,728445,31882.514513,358275858.021513
1517184000000,11879.95,11975.02,9700.0,10285.1,57740.707289,1517443199999,612732691.5005816,629833,26187.177732,277293534.2364063
1517443200000,10285.1,10335.0,8010.02,9199.96,112261.392021,1517702399999,1008707558.7487692,1096950,52726.345579,474492119.88162285
1517702400000,9199.96,9368.0,6000.01,7652.14,195618.991335,1517961599999,1430442783.501438,1675640,93227.674974,680024587.6351408
1517961600000,7655.02,8738.0,7150.01,8683.92,82782.90864,1518220799999,663053676.6675217,800401,41333.135871,331788174.2116229
1518220800000,8683.93,9065.78,7726.53,8903.0,136394.551095,1518479999999,1152818686.1752453,1539864,68604.014956,579632106.2851976
1518480000000,8903.0,10219.5,8351.0,10000.09,128694.522538,1518739199999,1187680321.1569393,1525139,62872.018016,580682640.3487812
1518739200000,10000.89,11274.0,9666.0,10383.43,141180.695109,1518998399999,1476539306.7031748,1356429,69054.493029,722688309.1036491
1518998400000,10375.01,11786.01,10200.0,10437.6,157098.590173,1519257599999,1726876925.4182107,1341419,77169.442941,849111152.118616
1519257600000,10439.02,10933.44,9352.0,9694.51,165151.025152,1519516799999,1659425713.9886024,1311671,79707.179953,801404018.1571951
1519516800000,9694.51,10870.0,9274.8,10569.04,93957.195465,1519775999999,943141230.0060035,759385,46189.513977,463912014.2922053
1519776000000,10584.33,11200.0,10240.0,11039.0,79804.247802,1520035199999,859023538.519662,720005,39091.584462,421190938.1566232
1520035200000,11038.99,11710.0,11015.01,11454.0,53727.302996,1520294399999,611466028.4255577,523121,26708.908093,304168921.0236618
1520294400000,11455.0,11455.0,9060.0,9271.64,121272.716669,1520553599999,1233291530.7749536,983541,57762.204265,586647608.9174556
1520553600000,9267.07,9740.0,8329.0,9533.57,145618.27765,1520812799999,1311784410.47429,1084145,69956.449068,630624857.7565553
1520812800000,9533.57,9888.88,7900.28,8170.0,132130.281396,1521071999999,1188974726.3342674,1078503,62109.484528,559333230.8799409
1521072000000,8184.01,8611.64,7650.0,7824.8,124216.638499,1521331199999,1010458831.2559248,948377,62140.851605,505909512.50933295
1521331200000,7824.01,9050.0,7322.0,8909.98,159650.422488,1521590399999,1308845465.9715624,1082011,78328.870796,643162121.46755
1521590400000,8909.96,9177.01,8269.0,8898.03,120580.969846,1521849599999,1053717195.249072,848716,58721.839804,513296753.53881127
1521849600000,8898.04,8999.95,7831.0,8134.23,108501.974548,1522108799999,918707761.0862867,796422,52638.629372,446219476.1700405
1522108800000,8134.22,8215.94,6941.11,7090.14,118449.894845,1522367999999,912386908.2559341,809697,56732.610796,437747787.85876673
1522368000000,7090.16,7292.43,6430.0,6813.01,146246.001526,1522627199999,1006164042.4629228,901292,72929.724846,502168797.7762456
1522627200000,6813.01,7520.0,6707.0,6796.1,112138.075687,1522886399999,798845814.9211514,732172,55883.936279,398075617.58173734
1522886400000,6796.1,7070.0,6500.0,6895.8,98754.321647,1523145599999,667910604.4822311,579509,49229.9024,333029344.51807594
1523145600000,6895.81,7185.0,6611.0,6843.9,77832.698466,1523404799999,535695144.6794211,512885,39714.492478,273462472.07836
1523404800000,6839.56,8233.39,6743.2,7877.41,143903.990312,1523663999999,1090324778.6139905,912100,73214.609739,554168152.0470327
1523664000000,7877.48,8429.54,7810.0,8064.92,96232.076516,1523923199999,778973397.3798712,603026,48815.868601,395208432.7997241
1523923200000,8064.92,8296.0,7825.4,8278.0,86235.495601,1524182399999,698546031.4723465,601521,43969.543237,356350038.2916385
1524182400000,8273.84,9035.0,8177.09,8787.02,110125.820874,1524441599999,958008931.4390941,814932,57171.64518,497386097.5950073
1524441600000,8785.7,9759.82,8730.0,8869.99,153216.942404,1524700799999,1406102451.6280582,994915,76855.329305,705736424.8136744
1524700800000,8869.99,9427.48,8651.62,9348.0,115301.279701,1524959999999,1049506188.8898149,811609,59409.904863,541032220.8711269
1524960000000,9348.0,9570.51,8800.49,9071.48,114170.347543,1525219199999,1050712634.835312,866186,56876.302055,523745732.2704266
1525219200000,9071.48,9844.0,8970.2,9713.99,93573.521128,1525478399999,882016196.618422,681004,49833.095425,469744407.2080711
1525478400000,9714.0,10020.0,9181.0,9365.0,86468.009916,1525737599999,830182945.2518845,672139,42127.400052,404940748.96760136
1525737600000,9365.0,9475.7,8965.0,9002.2,76262.420506,1525996799999,703749940.5708115,602571,39231.953786,362092025.7322184
1525996800000,9002.21,9016.8,8153.0,8679.71,114101.238233,1526255999999,976215355.4221017,891433,55110.480774,471635376.7371058
1526256000000,8679.71,8879.99,8083.01,8330.0,96647.341577,1526515199999,819981195.7218359,953952,48012.654656,407447325.16727847
1526515200000,8330.0,8464.0,7911.9,8233.49,66109.427326,1526774399999,541238195.6079247,628878,33574.17575,275076251.66768366
1526774400000,8233.49,8609.0,7935.11,7977.11,65184.556453,1527033599999,543526661.0082833,537577,33172.66443,276697370.3236604
1527033600000,7977.12,8031.9,7266.99,7457.0,107496.070009,1527292799999,815274014.11835,799531,53734.740761,407674872.624596
1527292800000,7456.99,7620.0,7058.02,7099.0,65390.470549,1527551999999,479135839.2228541,644077,35045.720406,256950318.06299904
1527552000000,7099.0,7699.0,7032.95,7485.01,102224.858555,1527811199999,757045117.7964909,753837,56070.892457,415118416.6297349
1527811200000,7485.01,7786.69,7355.54,7714.26,82484.973248,1528070399999,626566336.66722,942836,47002.167223,357153275.4303745
1528070400000,7714.26,7760.52,7358.0,7658.84,91211.800397,1528329599999,688895856.6197929,801441,50117.612086,378655051.87653834
1528329600000,7658.79,7765.0,7450.0,7491.73,67798.917049,1528588799999,518324368.6544592,844891,38107.975661,291368297.15243286
1528588800000,7491.73,7491.73,6435.0,6530.0,123616.393526,1528847999999,846183238.2220753,899188,63992.649231,438215660.6627132
1528848000000,6530.0,6720.0,6118.68,6388.9,120681.978842,1529107199999,780662586.5920106,707839,65397.914371,423159640.71529293
1529107200000,6380.01,6794.38,6320.86,6712.46,73945.92383,1529366399999,481451196.4170593,451002,41633.88541,271084175.465681
1529366400000,6711.39,6841.74,6551.81,6718.84,76100.027643,1529625599999,510505288.68074256,486347,41650.170464,279524352.60012674
1529625600000,6717.69,6733.97,5750.0,6136.97,126226.158377,1529884799999,774311768.8175491,746675,66413.879084,406965510.3168376
1529884800000,6137.95,6350.0,5971.0,6133.73,77767.426888,1530143999999,479639483.17170846,431296,42191.731112,260251775.43957037
1530144000000,6134.73,6528.99,5780.0,6390.07,102416.166144,1530403199999,628224942.8258281,599698,55185.596013,338556758.44609886
1530403200000,6391.08,6685.0,6251.0,6513.86,102451.199929,1530662399999,665171270.2812113,658563,55050.570154,357226305.722186
1530662400000,6511.01,6784.92,6425.0,6609.78,88040.960423,1530921599999,579317978.3135132,556590,47751.796767,314305273.95834565
1530921600000,6609.79,6818.16,6508.88,6662.12,75329.23123,1531180799999,503226080.6426369,438113,40425.591698,270107890.8898613
1531180800000,6662.78,6681.0,6070.0,6250.57,98582.834537,1531439999999,625782963.0053248,492767,50996.811882,323769192.842934
1531440000000,6251.4,6395.0,6110.0,6353.01,67137.608793,1531699199999,420837310.8013341,367806,36614.71022,229608698.35215324
1531699200000,6354.15,7588.08,6330.4,7381.9,147797.943989,1531958399999,1042443330.695754,805860,79395.133694,559032454.9125423
1531958400000,7381.88,7700.0,7211.0,7398.78,116245.060175,1532217599999,860187391.4641273,651889,63116.923605,467044417.6008815
1532217600000,7399.25,8486.0,7335.5,8397.24,132037.72886,1532476799999,1032892993.10175,690816,72823.716543,569337131.3643247
1532476800000,8397.24,8491.77,7805.0,8188.57,135152.136697,1532735999999,1101102662.2365122,741013,70983.73684,578442088.456942
1532736000000,8188.57,8294.51,7866.0,8173.92,91438.816566,1532995199999,745521622.2643492,495412,48879.505867,398878097.01292783
1532995200000,8171.4,8180.0,7430.0,7525.71,128544.925203,1533254399999,987750118.3474525,622767,67649.808635,519591789.5815381
1533254400000,7525.71,7540.0,6882.29,7024.19,113852.761839,1533513599999,822875430.737507,574720,59503.553332,429962654.53768414
1533513600000,7024.19,7160.0,6123.0,6285.0,137749.201463,1533772799999,927898439.7125144,730183,71703.333407,483739601.6642194
1533772800000,6283.27,6622.81,5971.0,6232.35,158109.578568,1534031999999,998636548.9283197,774407,85409.352776,539574582.7085128
1534032000000,6222.55,6545.0,5880.0,6188.08,142650.344586,1534291199999,887959148.2491776,682005,76002.677081,473654089.5477845
1534291200000,6188.08,6609.0,6172.11,6584.49,175173.552447,1534550399999,1121337042.2894154,855085,95575.475727,612032724.2879568
1534550400000,6579.04,6620.0,6220.0,6254.84,148368.725426,1534809599999,952853904.6682472,703934,81306.440848,522400275.633102
1534809600000,6251.0,6882.54,6235.08,6525.01,159837.505592,1535068799999,1037745909.5395375,694777,85785.429211,557040713.5453376
1535068800000,6525.0,6789.0,6440.5,6700.0,77633.478459,1535327999999,514714697.345644,433419,41008.035685,271830493.862568
1535328000000,6700.0,7135.0,6646.5,7031.22,129352.483302,1535587199999,897000453.0922956,681246,71669.894559,496942865.57370615
1535587200000,7033.21,7275.0,6784.81,7200.01,125507.589351,1535846399999,879379304.4140903,651276,68674.170134,481280100.4876385
1535846400000,7201.57,7410.0,7127.0,7359.06,107511.499241,1536105599999,782898031.4095052,567306,59320.578809,432060937.57871497
1536105600000,7359.05,7397.3,6265.0,6395.54,163266.008544,1536364799999,1090571551.1723049,784109,85327.164125,569202111.5582341
1536364800000,6395.54,6478.0,6111.0,6312.0,107708.412423,1536623999999,679473145.4464985,522826,58874.560847,371516518.25470144
1536624000000,6311.99,6535.0,6169.68,6487.38,105003.597636,1536883199999,666729823.0048707,554562,57315.273365,363936429.6521046
1536883200000,6487.39,6584.99,6370.0,6505.0,89985.128786,1537142399999,584638582.8793745,485658,48834.7804,317332993.6628829
1537142400000,6500.08,6533.84,6123.0,6391.89,107652.20149,1537401599999,682162394.6812963,564194,57465.682186,364275909.44476026
1537401600000,6392.0,6839.03,6325.0,6723.05,106318.058858,1537660799999,704801884.5255717,591900,58518.882292,388170329.4951165
1537660800000,6723.05,6788.23,6325.02,6447.54,105892.999135,1537919999999,696762419.7605891,573616,57031.15788,375447830.2523109
1537920000000,6445.11,6814.8,6379.7,6634.58,108971.41889,1538179199999,716919516.0473257,578677,60917.436048,400889586.8196264
1538179200000,6634.58,6667.09,6464.57,6611.61,78642.191113,1538438399999,517978552.95210785,454207,42301.848927,278721802.6609364
1538438400000,6610.0,6643.46,6430.0,6593.79,76772.080044,1538697599999,502697129.9811525,394705,41490.38504,271739103.5041905
1538697600000,6591.69,6697.0,6525.0,6615.26,44442.889545,1538956799999,293001539.8255134,231610,22574.82433,148855013.95443565
1538956800000,6615.26,6715.6,6530.0,6631.0,53868.860454,1539215999999,357429469.7412372,336901,26761.492861,177609181.85361382
1539216000000,6630.21,6633.92,6205.0,6332.93,96814.541776,1539475199999,611912048.4530659,510282,49748.843509,314324424.6263519
1539475200000,6332.92,7680.0,6300.0,6759.27,133933.400324,1539734399999,913634571.8632643,728101,68546.184544,467772776.4021408
1539734400000,6762.76,6811.12,6523.0,6528.88,67530.55409,1539993599999,451105308.98772615,409085,35190.66286,234983324.97715107
1539993600000,6528.88,6663.9,6505.55,6581.2,41969.772699,1540252799999,276287218.6365433,280500,22241.512715,146394813.43480882
1540252800000,6581.2,6630.0,6502.8,6528.09,36150.846977,1540511999999,237457353.49253792,253263,18205.830089,119564158.65786892
1540512000000,6528.13,6600.0,6453.0,6489.93,22964.345748,1540771199999,149758065.10354933,236480,11234.77849,73268139.84678425
1540771200000,6489.93,6505.01,6245.02,6371.93,34853.287668,1541030399999,221848648.50079435,342254,17121.310694,109004583.90541609
1541030400000,6369.52,6460.34,6345.0,6387.09,26499.717996,1541289599999,169555352.99169272,282919,13158.239781,84202711.5594266
1541289600000,6388.0,6531.31,6359.0,6519.11,31506.842798,1541548799999,203632887.51346067,390910,16006.103186,103446899.46890149
1541548800000,6522.73,6615.15,6391.01,6419.99,39318.996982,1541807999999,256268717.8155509,413508,19423.390293,126612184.86542368
1541808000000,6419.99,6497.0,6355.0,6453.07,26061.11961,1542067199999,167845289.09996998,319325,12676.466562,81659653.2475365
1542067200000,6451.68,6498.0,5403.42,5753.4,105970.358337,1542326399999,625909109.7076439,773776,51030.607161,301038057.54543924
1542326400000,5757.09,5782.89,5549.25,5662.0,88978.043034,1542585599999,502062846.0550807,547713,48398.109838,273101851.3643844
1542585600000,5661.94,5664.0,4326.0,4661.07,249033.673921,1542844799999,1197989805.6684256,1277184,126386.834002,607441618.981681
1542844800000,4661.08,4721.77,3824.69,3932.44,145596.150471,1543103999999,631446317.5387064,683340,73171.914495,318014224.80739135
1543104000000,3933.68,4233.0,3652.66,3875.21,263678.333567,1543363199999,1029072498.4584712,1130231,137766.598322,537858050.4078665
1543363200000,3875.63,4450.38,3874.27,4041.32,233722.212901,1543622399999,978316921.6432936,991413,118086.044775,494304585.56374216
1543622400000,4041.27,4312.99,3827.0,3884.01,132846.597434,1543881599999,544130872.8654437,590693,65277.531413,267611118.880926
1543881600000,3884.76,4085.0,3500.0,3508.75,160873.148004,1544140799999,615800123.3927783,713338,77093.678884,295552294.18009967
1544140800000,3508.75,3658.0,3222.0,3545.37,196468.300687,1544399999999,671893078.3577468,861738,100542.324491,343856545.0865588
1544400000000,3548.49,3610.0,3324.32,3445.0,110833.039993,1544659199999,380576594.15879893,506932,57185.863675,196396697.94013315
1544659200000,3446.38,3460.0,3156.26,3211.72,114329.942256,1544918399999,375507256.86167,484802,58262.563637,191302370.5033512
1544918400000,3211.71,3678.59,3186.0,3652.98,152760.175492,1545177599999,525388502.07959694,705812,79752.588472,274190230.45094824
1545177600000,3653.0,4139.99,3622.55,3838.66,278025.027112,1545436799999,1078408551.2840173,1370719,142245.581072,551723529.0954384
1545436800000,3840.25,4198.0,3785.0,4008.01,147587.69153,1545695999999,588470891.4691007,907968,75943.713497,302837795.17548347
1545696000000,4010.11,4020.0,3535.0,3567.91,149452.398161,1545955199999,557205357.3298217,886856,76083.669941,283747167.3822319
1545955200000,3567.89,3903.5,3540.04,3801.91,118061.048152,1546214399999,443809948.87524474,714813,61399.459984,230836422.98138985
1546214400000,3803.12,3882.14,3630.33,3858.56,88889.928752,1546473599999,333873092.4558973,563073,46364.552147,174163592.29078105
1546473600000,3857.57,3862.74,3703.57,3770.96,89417.170781,1546732799999,338585424.6110854,595717,45281.3007,171456154.79098567
1546732800000,3771.12,4069.8,3740.0,3955.13,107325.076095,1546991999999,423808039.2243856,704613,56225.21685,221972422.47601923
1546992000000,3955.45,4006.81,3465.0,3601.31,126730.322754,1547251199999,474569041.97510654,848996,63180.01018,236605278.4538639
1547251200000,3601.31,3671.87,3441.3,3626.09,83620.897023,1547510399999,297422840.21101,588244,43754.436388,155677169.62614685
1547510400000,3626.08,3648.42,3516.62,3616.21,91373.618274,1547769599999,327999032.40878415,654640,47419.825709,170242129.66547713
1547769600000,3613.32,3720.0,3475.0,3539.28,72786.963476,1548028799999,262821149.40186593,557562,38123.453309,137687046.18261355
1548028800000,3539.26,3608.5,3434.85,3552.82,73919.722504,1548287999999,261937425.22875088,549201,39260.046532,139169052.337783
1548288000000,3552.97,3662.94,3522.51,3565.25,57911.130195,1548547199999,206513745.96850413,450941,30869.773037,110076432.78702983
1548547200000,3565.62,3579.0,3349.92,3411.04,92685.63854,1548806399999,320544933.0756447,614304,47529.150369,164380997.4452035
1548806400000,3410.04,3489.2,3387.1,3462.07,78835.926655,1549065599999,271525384.07158273,546440,42183.513039,145306073.95747092
1549065600000,3462.2,3526.4,3426.0,3463.22,60920.119498,1549324799999,210959916.265481,447512,32151.245154,111345399.82704245
1549324800000,3463.22,3482.72,3380.0,3398.4,79240.198514,1549583999999,271603555.8555444,517299,41668.722391,142843989.72379753
1549584000000,3398.4,3733.58,3373.1,3680.06,95978.494366,1549843199999,345303136.4919788,640550,51154.333641,184065940.27969572
1549843200000,3679.75,3684.9,3582.34,3609.4,80208.210449,1550102399999,290849012.84694475,539312,41252.157715,149605615.44026437
1550102400000,3608.34,3653.23,3568.11,3618.41,62097.366911,1550361599999,224200825.5706033,455864,32563.691645,117582369.52827188
1550361600000,3617.22,3994.52,3604.4,3907.79,139940.130938,1550620799999,533416086.9488872,905307,73947.735413,282135312.19851387
1550620800000,3907.35,4016.48,3870.66,3962.0,91252.189328,1550879999999,360025161.1808766,639335,49563.510423,195582466.15752897
1550880000000,3962.0,4198.0,3712.66,3827.92,133985.096018,1551139199999,525215328.1403141,904857,68489.503094,268517820.90212613
1551139200000,3828.44,3888.0,3677.17,3813.69,92901.704546,1551398399999,354200357.6195042,649372,47911.541458,182698671.00707364
1551398400000,3814.26,3857.0,3772.25,3807.75,59338.575935,1551657599999,226818593.29153788,457395,31877.117128,121873767.17615004
1551657600000,3807.32,3907.0,3670.69,3861.84,92480.496652,1551916799999,350102906.58928907,586160,49142.924692,186069437.50793728
1551916800000,3861.84,3971.75,3800.0,3943.04,92165.371906,1552175999999,358939917.361732,598923,47761.226999,186048052.24058527
1552176000000,3943.43,3943.43,3826.06,3882.73,88175.455739,1552435199999,342809770.2644249,560721,45762.138465,177922187.72060135
1552435200000,3882.69,3939.22,3810.43,3923.76,73249.818785,1552694399999,284272988.9538048,547089,39109.307358,151820314.00789925
1552694400000,3924.46,4056.98,3921.98,3987.81,69837.109711,1552953599999,278647777.8536836,521027,37471.937408,149536675.1410892
1552953600000,3987.83,4069.32,3880.01,3980.64,79323.724189,1553212799999,317533884.1043501,558530,41651.066681,166746606.21551058
1553212800000,3980.85,4018.83,3950.0,3992.18,54505.061284,1553471999999,217555846.42071968,427945,28670.20523,114448971.76000358
1553472000000,3991.35,4048.0,3888.71,4038.05,94906.983696,1553731199999,376518695.38205785,644466,50979.090633,202294788.81783992
1553731200000,4039.58,4140.0,4002.0,4106.97,69682.80392,1553990399999,283261888.7481754,523349,37234.484623,151398644.0509937
1553990400000,4106.99,4897.99,4067.0,4857.29,144415.794337,1554249599999,649879112.0324124,917447,75466.088382,339666197.93980426
1554249600000,4857.19,5275.01,4753.5,5004.95,210712.932717,1554508799999,1047973133.6378752,1403535,108414.529352,539331305.0759825
1554508800000,5004.96,5305.0,4928.59,5236.9,129564.759899,1554767999999,664367239.9526027,906149,66602.800103,341584969.7936996
1554768000000,5238.38,5422.0,4927.0,5017.37,128837.233468,1555027199999,664240567.6859267,883652,64867.739473,334623455.1581933
1555027200000,5017.37,5152.99,4861.22,5131.3,68850.743155,1555286399999,346456675.95102847,496410,35635.555459,179381057.2287681
1555286400000,5131.28,5230.4,4950.0,5202.82,76606.957208,1555545599999,392241549.17185694,552984,39147.417894,200550951.41316697
1555545600000,5202.41,5333.42,5175.0,5291.73,66399.383598,1555804799999,348854099.6565092,502338,35023.808538,184043372.57855412
1555804800000,5292.91,5600.0,5165.0,5493.31,96375.527165,1556063999999,517716195.9793976,703418,50235.790336,269844004.4544949
1556064000000,5490.91,5582.2,5102.0,5314.1,146772.536874,1556323199999,787244524.2018883,1003871,69879.078782,374806796.3723067
1556323200000,5315.0,5342.5,5178.8,5238.14,49712.465883,1556582399999,262848955.3104349,451935,25062.622918,132519526.46835376
1556582400000,5238.14,5538.0,5192.15,5492.87,62251.329281,1556841599999,334003342.04323286,524373,33809.714729,181355413.43284804
1556841600000,5494.81,5900.0,5477.57,5775.62,109802.125615,1557100799999,631031622.1449109,806808,57854.130588,332613945.9357128
1557100800000,5773.18,6028.41,5619.14,5987.29,88235.712267,1557359999999,516780473.2297513,722785,46186.510739,270604288.32926023
1557360000000,5986.66,7343.99,5983.71,7076.22,138099.046619,1557619199999,906507278.1190867,1073455,72516.107566,476731373.77915853
1557619200000,7076.24,8366.0,6750.0,7947.56,249337.433275,1557878399999,1879055272.7856288,1891268,127023.88427,957859156.8621968
1557878400000,7945.26,8320.0,6913.0,7355.26,196266.849366,1558137599999,1507998943.9289494,1817964,99879.455322,767671307.9322345
1558137600000,7355.28,8275.09,7156.61,7938.15,168491.595401,1558396799999,1306839263.278232,1573296,89598.984027,695378778.6946268
1558396800000,7937.16,8042.32,7461.0,7851.51,151086.931537,1558655999999,1179904242.6045456,1464595,77643.182948,606634796.1449299
1558656000000,7849.95,8740.0,7766.0,8614.43,124731.258709,1558915199999,1008373646.7054888,1070430,66521.845227,537593289.6323918
1558915200000,8612.54,8908.32,8406.6,8645.68,117238.186249,1559174399999,1018537706.5844167,1180213,61859.826765,537568598.9488817
1559174400000,8646.5,9074.26,8005.0,8544.07,146975.724298,1559433599999,1249040647.6405537,1382241,74891.661483,636518403.3907076
1559433600000,8545.1,8814.78,7481.02,7687.03,147672.04731,1559692799999,1210743490.0183508,1376518,73876.800989,606235184.1301001
1559692800000,7687.04,8100.0,7444.58,7980.53,119246.00086,1559951999999,928917956.6898482,1120701,62368.095937,485963307.0453985
